RATING,NUM_RAW_TOKENS_MATCHING_IN_OUT,NUM_TOKENS_IN_ANSWER,NUM_TOKENS_IN_SENTENCE,PERCENT_RAW_TOKENS_MATCHING_IN_OUT,PERCENT_TOKENS_IN_ANSWER,ANSWER_ABBREVIATION_WORD_DENSITY,ANSWER_CAPITALIZED_WORD_DENSITY,ANSWER_PRONOMINAL_DENSITY,ANSWER_QUANTIFIER_DENSITY,ANSWER_STOPWORD_DENSITY,PERCENT_ABBREVIATED_WORDS_IN_ANSWER,PERCENT_CAPITALIZED_WORDS_IN_ANSWER,PERCENT_PRONOMINALS_IN_ANSWER,POS_1_GRAM_AFTER_ANSWER_CC,POS_1_GRAM_AFTER_ANSWER_CD,POS_1_GRAM_AFTER_ANSWER_DT,POS_1_GRAM_AFTER_ANSWER_EX,POS_1_GRAM_AFTER_ANSWER_IN,POS_1_GRAM_AFTER_ANSWER_JJ,POS_1_GRAM_AFTER_ANSWER_JJR,POS_1_GRAM_AFTER_ANSWER_JJS,POS_1_GRAM_AFTER_ANSWER_MD,POS_1_GRAM_AFTER_ANSWER_NN,POS_1_GRAM_AFTER_ANSWER_NNP,POS_1_GRAM_AFTER_ANSWER_NNPS,POS_1_GRAM_AFTER_ANSWER_NNS,POS_1_GRAM_AFTER_ANSWER_POS,POS_1_GRAM_AFTER_ANSWER_PRP,POS_1_GRAM_AFTER_ANSWER_RB,POS_1_GRAM_AFTER_ANSWER_RBR,POS_1_GRAM_AFTER_ANSWER_RBS,POS_1_GRAM_AFTER_ANSWER_RP,POS_1_GRAM_AFTER_ANSWER_TO,POS_1_GRAM_AFTER_ANSWER_VB,POS_1_GRAM_AFTER_ANSWER_VBD,POS_1_GRAM_AFTER_ANSWER_VBG,POS_1_GRAM_AFTER_ANSWER_VBN,POS_1_GRAM_AFTER_ANSWER_VBP,POS_1_GRAM_AFTER_ANSWER_VBZ,POS_1_GRAM_AFTER_ANSWER_WDT,POS_1_GRAM_AFTER_ANSWER_WP,POS_1_GRAM_AFTER_ANSWER_WRB,POS_1_GRAM_BEFORE_ANSWER_CC,POS_1_GRAM_BEFORE_ANSWER_CD,POS_1_GRAM_BEFORE_ANSWER_DT,POS_1_GRAM_BEFORE_ANSWER_EX,POS_1_GRAM_BEFORE_ANSWER_IN,POS_1_GRAM_BEFORE_ANSWER_JJ,POS_1_GRAM_BEFORE_ANSWER_JJR,POS_1_GRAM_BEFORE_ANSWER_JJS,POS_1_GRAM_BEFORE_ANSWER_MD,POS_1_GRAM_BEFORE_ANSWER_NN,POS_1_GRAM_BEFORE_ANSWER_NNP,POS_1_GRAM_BEFORE_ANSWER_NNPS,POS_1_GRAM_BEFORE_ANSWER_NNS,POS_1_GRAM_BEFORE_ANSWER_POS,POS_1_GRAM_BEFORE_ANSWER_PRP,POS_1_GRAM_BEFORE_ANSWER_RB,POS_1_GRAM_BEFORE_ANSWER_RBR,POS_1_GRAM_BEFORE_ANSWER_RBS,POS_1_GRAM_BEFORE_ANSWER_RP,POS_1_GRAM_BEFORE_ANSWER_TO,POS_1_GRAM_BEFORE_ANSWER_VB,POS_1_GRAM_BEFORE_ANSWER_VBD,POS_1_GRAM_BEFORE_ANSWER_VBG,POS_1_GRAM_BEFORE_ANSWER_VBN,POS_1_GRAM_BEFORE_ANSWER_VBP,POS_1_GRAM_BEFORE_ANSWER_VBZ,POS_1_GRAM_BEFORE_ANSWER_WDT,POS_1_GRAM_BEFORE_ANSWER_WP,POS_1_GRAM_BEFORE_ANSWER_WRB,POS_1_GRAM_IN_ANSWER_COUNT_CC,POS_1_GRAM_IN_ANSWER_COUNT_CD,POS_1_GRAM_IN_ANSWER_COUNT_DT,POS_1_GRAM_IN_ANSWER_COUNT_EX,POS_1_GRAM_IN_ANSWER_COUNT_IN,POS_1_GRAM_IN_ANSWER_COUNT_JJ,POS_1_GRAM_IN_ANSWER_COUNT_JJR,POS_1_GRAM_IN_ANSWER_COUNT_JJS,POS_1_GRAM_IN_ANSWER_COUNT_MD,POS_1_GRAM_IN_ANSWER_COUNT_NN,POS_1_GRAM_IN_ANSWER_COUNT_NNP,POS_1_GRAM_IN_ANSWER_COUNT_NNPS,POS_1_GRAM_IN_ANSWER_COUNT_NNS,POS_1_GRAM_IN_ANSWER_COUNT_POS,POS_1_GRAM_IN_ANSWER_COUNT_PRP,POS_1_GRAM_IN_ANSWER_COUNT_PRP$,POS_1_GRAM_IN_ANSWER_COUNT_RB,POS_1_GRAM_IN_ANSWER_COUNT_RBR,POS_1_GRAM_IN_ANSWER_COUNT_RBS,POS_1_GRAM_IN_ANSWER_COUNT_RP,POS_1_GRAM_IN_ANSWER_COUNT_TO,POS_1_GRAM_IN_ANSWER_COUNT_VB,POS_1_GRAM_IN_ANSWER_COUNT_VBD,POS_1_GRAM_IN_ANSWER_COUNT_VBG,POS_1_GRAM_IN_ANSWER_COUNT_VBN,POS_1_GRAM_IN_ANSWER_COUNT_VBP,POS_1_GRAM_IN_ANSWER_COUNT_VBZ,POS_1_GRAM_IN_ANSWER_COUNT_WDT,POS_1_GRAM_IN_ANSWER_COUNT_WP,POS_1_GRAM_IN_ANSWER_COUNT_WP$,POS_1_GRAM_IN_ANSWER_COUNT_WRB,ANSWER_CONTAINS_SRL_A0,ANSWER_CONTAINS_SRL_A1,ANSWER_CONTAINS_SRL_A2,ANSWER_CONTAINS_SRL_A3,ANSWER_CONTAINS_SRL_AM_ADV,ANSWER_CONTAINS_SRL_AM_DIS,ANSWER_CONTAINS_SRL_AM_EXT,ANSWER_CONTAINS_SRL_AM_LOC,ANSWER_CONTAINS_SRL_AM_MNR,ANSWER_CONTAINS_SRL_AM_MOD,ANSWER_CONTAINS_SRL_AM_NEG,ANSWER_CONTAINS_SRL_AM_PNC,ANSWER_CONTAINS_SRL_AM_REC,ANSWER_CONTAINS_SRL_AM_TMP,ANSWER_CONTAINS_SRL_C_A0,ANSWER_CONTAINS_SRL_C_A1,ANSWER_CONTAINS_SRL_R_A0,ANSWER_CONTAINS_SRL_R_A1,ANSWER_CONTAINS_SRL_R_A2,ANSWER_CONTAINS_SRL_R_AM_LOC,ANSWER_CONTAINS_SRL_R_AM_MNR,ANSWER_CONTAINS_SRL_R_AM_TMP,ANSWER_CONTAINS_SRL_predicate,ANSWER_COVERED_BY_SRL_A0,ANSWER_COVERED_BY_SRL_A1,ANSWER_COVERED_BY_SRL_A2,ANSWER_COVERED_BY_SRL_A3,ANSWER_COVERED_BY_SRL_A4,ANSWER_COVERED_BY_SRL_AM_ADV,ANSWER_COVERED_BY_SRL_AM_CAU,ANSWER_COVERED_BY_SRL_AM_DIR,ANSWER_COVERED_BY_SRL_AM_DIS,ANSWER_COVERED_BY_SRL_AM_LOC,ANSWER_COVERED_BY_SRL_AM_MNR,ANSWER_COVERED_BY_SRL_AM_PNC,ANSWER_COVERED_BY_SRL_AM_REC,ANSWER_COVERED_BY_SRL_AM_TMP,ANSWER_COVERED_BY_SRL_C_A0,ANSWER_COVERED_BY_SRL_C_A1,ANSWER_COVERED_BY_SRL_predicate,ANSWER_PARSE_DEPTH_IN_SRL
1.5,3,3,16,1,0.1875,0,0,0,0,1,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3.5,2,3,21,0.6666666667,0.1428571429,0.6666666667,0.3333333333,0,0,0.3333333333,0.6666666667,0.3333333333,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,2,2,11,1,0.1818181818,0,1,0,0,1.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1.5,6,6,19,1,0.3157894737,0,0.3333333333,0,0,1.5,,0.6666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
-2,1,1,40,1,0.025,0,0,1,0,2,0,0,0.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,1,31,1,0.0322580645,0,0,0,0,5,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-2.5,18,18,25,1,0.72,0.0555555556,0.1666666667,0,0,1.3888888889,0.5,0.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3,3,3,11,1,0.2727272727,0,0,0,0,2.3333333333,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,3,4,16,0.75,0.25,0,0,0.25,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3.5,3,3,17,1,0.1764705882,0,0,0,0,2.3333333333,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.5,1,1,21,1,0.0476190476,0,1,0,0,5,0,0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
-0.5,6,6,13,1,0.4615384615,0,0.1666666667,0,0,1.5,,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
-1,16,16,20,1,0.8,0,0.375,0,0,1.3125,0,0.8571428571,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2,2,2,30,1,0.0666666667,0,0,0.5,0,2.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
3.5,3,3,14,1,0.2142857143,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3.5,2,2,14,1,0.1428571429,0,0,0,0,1.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-4,0,1,19,0,0.0526315789,1,1,1,0,0,1,0.1666666667,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,2,2,13,1,0.1538461538,0,1,0,0,1.5,0,0.3333333333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-2.5,0,1,21,0,0.0476190476,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.5,4,5,45,0.8,0.1111111111,0,0,0,0,1.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,10,10,22,1,0.4545454545,0.1,0.2,0,0,1.3,0.5,0.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
-4,1,1,30,1,0.0333333333,0,0,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,2,3,12,0.6666666667,0.25,0,0.3333333333,0,0,1,,0.5,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
-0.5,5,5,24,1,0.2083333333,0,0,0.2,0,1.6,,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
-2.5,1,1,21,1,0.0476190476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.5,3,4,27,0.75,0.1481481481,0,0,0.25,0,2.75,,0,0.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3.5,2,2,20,1,0.1,0,1,0,0,2,0,0.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-1,13,13,20,1,0.65,0,0.3846153846,0,0,1.2307692308,0,0.7142857143,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
-0.5,0,1,25,0,0.04,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.5,2,2,18,1,0.1111111111,0,0,0,0,0.5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-4,0,1,28,0,0.0357142857,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
-0.5,1,1,29,1,0.0344827586,0,0,0,0,5,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-2.5,29,29,37,1,0.7837837838,0.1724137931,0.3103448276,0,0,1.2413793103,0.8333333333,0.9,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,4,0,0,0,0,1,9,0,2,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,1,1,15,1,0.0666666667,0,1,1,0,1,,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,5,5,37,1,0.1351351351,0,0.8,0,0,2,0,0.4,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
